keyword,title,link,content
종부세 개편,정부 종부세 개편 움직임에 경실련 반대 성명,http://www.kookje.co.kr/news2011/asp/newsbody.asp?code=0300&key=20240723.99099007132,이들은종부세 개편이 지역균형발전에 역행한다며 즉각 중단을 촉구했다. 부산경제정의실천시민연합(경실련)을 비롯한 전국 경실련은 23일 오전 ‘정부와 정치권은 종부세 폐지 시도를 즉각 중단하라’는 취지의 공동성명을 발표했다. 이들은 이달 말 발표 예정인 내년 세제 개편안에서 종부세 과세 기준...
종부세 개편,중도 러브콜? 대권플랜? 이재명 종부세 전면 개편 카드 꺼내든 속내는,http://www.ilyoseoul.co.kr/news/articleView.html?idxno=490751,"그는종부세 개편에 대해선 ""이미 2022년에 부과 기준금액을 12억 원으로 올린 바 있다""며 ""여기서 더 나아가 폐지하자는 얘기가 나오는 것은 곤란하다""고 했고, 금투세의 경우도 ""2023년부터 시행하기로 여야가 합의했던 사안으로, 대부분의 개미 투자자에게는 금투세가 적용되지 않는다""고 주장했다. 같은 날..."
종부세 개편,세수 5년간 18조 감소… ‘종부세 개편’ 빠져,https://www.donga.com/news/Economy/article/all/20240726/126123998/2,하지만 22일 내놓은 최종 세법 개정안에는종부세 개편방안이 빠져 있었다. 이를 두고 정부 안팎에서는 최근 서울 집값이 들썩이는 가운데 종부세까지 완화하면 부동산 가격 상승을 더욱 부채질할 수 있다는 우려가 작용한 것 아니냐는 해석이 나온다. 정정훈 기재부 세제실장은 “종부세를 어떻게 끌고 갈...
종부세 개편,여야 협치…금투세·종부세 등 세제 개편에서 시작하라,https://www.newspim.com/news/view/20240827000836,이 맥락에서 종합부동산세 개정이나 금융투자소득세 등 세제개편에 대한 논의를 여야 협치(協治)의 출발선으로 삼는 것을 고려해 볼 만하다. 이 대표는... 민주당의 오랜 금기였던종부세에 대해서 1주택자에 한해 완화나 면제 등을 언급했으며 금투세에 대해서는 2차 유예(2022년 말 1차 2년 유예) 또는 보완...
종부세 개편,결국 빠진 종부세 개편... 가상자산 소득과세는 2년 더 유예,https://www.hankookilbo.com/News/Read/A2024072513280003304?did=NA,올해 세법개정안의 핵심 중 하나로 꼽혔던 종합부동산세(종부세)개편이 결국 빠졌다. 당정이 직전까지 개편에 머리를 맞댔지만 시장 과열을 부추길 수 있다는 신중론에 힘이 실린 것이다. 가상자산 소득과세는 2년 더 유예한다. 기획재정부는 25일 이 같은 내용이 담긴 ‘2024년 세법개정안’을 확정했다....
청약 제도,“아이 낳은 가정에 집 먼저 줍니다”…이달 말부터 청약 규칙 변경,http://www.segye.com/newsView/20250326518749?OutUrl=naver,"26일 정부가 발표한 이번 제도는 출산율 반전을 위한 주거지원 대책의 일환으로,청약 제도의 핵심적인 변화를 담고 있다. 지난해 6월 정부가 발표한 ‘저출생 추세 반전을 위한 대책’의 후속 조치다. 우선 공공분양 관련 기존엔 전체 물량의 20%가 ‘신생아 특별공급’이었는데 일반공급(전체의 30%) 중 50%도..."
청약 제도,아이 있으면 청약 당첨 쉬워진다…청약 시장 변화 예고,http://www.inews24.com/view/1828096,"전문가들은 신생아가 있는 가구에 유리하도록청약 제도가 바뀌고 있는 만큼 청약에 나서는 30대 이하 연령대가 더 늘어날 수 있을 것으로 보고 있다. 높은 분양가는 여전해도 당첨 확률이 높아진 탓이다. 송승현 도시와경제 대표는 ""이번 제도 개선은 청년층 주택 매입 과정에서 저출산 문제를 해결에..."
청약 제도,[THE FINANCE] `인서울` 로또청약 막차 잡아볼까,https://www.dt.co.kr/contents.html?article_no=2025032702101863079001&ref=naver,"투기방지 다가오는 5월 무순위청약제도전면개편 무주택 실수요자 공급… 투기 방지 부양가족 실거주 확인 등 절차 강화 경쟁률 최대 60%가량 낮아질 전망 지방 미분양 우려 '사회적 합의' 필요 완판 앞둔 중랑 '더샵 퍼스트월드 서울' 노원 '서울원 아이파크' 등 노려볼 만 '줍줍', '로또 청약'으로 불리던..."
청약 제도,무순위 청약 문턱 높아진다… '용인 에버랜드역 칸타빌' 마지막 기회,http://www.ikld.kr/news/articleView.html?idxno=310430,"청약 통장이 없어도 만 19세 이상이면 신청 가능한 무순위 청약으로 공급됐으며, 최근 강화가 예고된 무순위청약 제도개편 전 마지막 기회 중 하나로 꼽히고 있다. 용인이 수도권 분양 시장에서 두각을 나타내는 배경에는 반도체 클러스터 조성이라는 확실한 성장 모멘텀이 있다. SK하이닉스는 처인구..."
청약 제도,신생아 가구 청약 기회 대폭 확대…이달 31일부터 시행,https://www.rcast.co.kr/news/articleView.html?idxno=27393,이번 개정안은 지난해 6월 정부가 발표한 '저출생 추세 반전을 위한 주거지원 대책'의 일환이며 당시 제시됐던청약제도개선안이 시행되는 것이다. 2세 미만 자녀 둔 가구 일반공급 확대 2세 미만 자녀(태아 포함)를 둔 신생아 가구에 대한 우선 배정 물량이 대폭 확대된다. 공공분양(뉴:홈)의 경우 기존의 특별...
청약 제도,"무순위 청약 규제 앞두고… 반도체로 활기 띠는 용인, '에버랜드역 칸타빌' 주목",https://www.econovill.com/news/articleView.html?idxno=689406,"청약 통장이 없어도 만 19세 이상이면 신청 가능한 무순위 청약으로 공급됐으며, 최근 강화가 예고된 무순위청약 제도개편 전 마지막 기회 중 하나로 꼽히고 있다. 용인이 수도권 분양 시장에서 두각을 나타내는 배경에는 반도체 클러스터 조성이라는 확실한 성장 모멘텀이 있다. SK하이닉스는 처인구 원삼면..."
청약 제도,무순위 청약 개편 전에…‘용인 에버랜드역 칸타빌’ 막바지 줍줍 기회,https://www.etoday.co.kr/news/view/2454452,"국토교통부는 무순위청약 제도를 실수요자 중심으로 개편할 계획이라고 밝혔다. 현재는 청약 통장이 없어도 신청할 수 있고, 주택 보유 여부와 관계없이 누구나 지원 가능해 일부 인기 단지에서는 경쟁이 치열했다. 하지만 개편 이후에는 유주택자의 신청이 불가능해지고, 거주 요건이 강화되면서 무순위..."
청약 제도,"""줍줍 막차 타자""…수원 '3억 로또' 2가구에 16만명 몰려",https://www.newsis.com/view/NISX20250305_0003086419,"정부가 '로또 청약' '줍줍' 논란이 있는 무순위청약 제도개편을 추진하는 가운데 2~3억원대 시세차익이 기대되는 경기 수원시 무순위 청약 2가구에 16만명이 몰렸다. 5일 한국부동산원 청약홈에 따르면, 경기 수원시 '북수원자이 렉스비아' 무순위 청약 2가구에 대해 지난 4일 진행된 무순위 청약에..."
청약 제도,달라진 IPO 시장…공모주 청약 기대감 커져,https://www.kfenews.co.kr/news/articleView.html?idxno=632491,"상장 당일 공모가를 웃도는 경우가 많아지면서 공모주청약참여로 수익을 기대할 수 있는 환경이 조성됐다는 점은 긍정적이지만, 전문가들은 신중한 종목 선별을 당부했다. 아울러, 오는 7월부터 주관사의 역할과 책임을 강화하는 IPO제도개선안이 시행된다는 점도 변수가 될 수 있다고 조언했다. 조대형..."
청약 제도,"[청경체] 청소년 청약통장, 똑똑하게 준비하려면?",http://news.ebs.co.kr/ebsnews/allView/60578598/N,청약 제도에서 당첨을 통해서 살 수 있는 아파트 우리가 크게 두 종류로 나눌 수가 있는데요. 공공 아파트와 민영 아파트입니다. 공공 아파트를 분양하는 공공 분양에서는 1회당 인정되는 최대 금액이 25만 원입니다. 최대 인정 금액을 하나의 박스라고 가정을 한다면 이 박스에는 1만 원짜리의 지폐를 최대...
청약 제도,"‘깜깜이’ 우리사주 실권주 배정, 공모주 청약 혼선 야기",https://www.hankyung.com/article/202503132459r,금융당국은제도개편을 통해 일반청약물량이 20%에서 25%로 늘렸다. 추가로 우리사주조합에서 실권주가 발생하면 모집주식 수의 5%에 해당하는 물량까지 일반청약물량으로 배정할 수 있도록 해 최대 30%까지 가능해졌다. 기존에는 우리사주 실권주는 기관투자가에 배정했다. 당시 ‘따상’ ‘따따상’ 등으로...
청약 제도,'줍줍' 청약 개편 앞두고…파주운정 1가구 모집에 1만6000명 몰려,https://www.newsis.com/view/NISX20250306_0003088126,"정부가 '로또 청약' '줍줍' 논란이 있는 무순위청약 제도개편을 추진하는 가운데 1~2억원대 시세차익이 기대되는 운정신도시 무순위 청약에 1만6000여명이 몰렸다. 6일 한국부동산원 청약홈에 따르면, 지난 4일 경기 파주시 목동동 '파주운정 경남아너스빌 디원'(A18블록) 무순위 청약 1가구 모집에 총..."
청약 제도,'로또청약' '줍줍' 이제는 옛말 될까…'무순위 청약'[주간 부동산 키워드],https://www.newsis.com/view/NISX20250307_0003090480,무순위청약 제도개편 전 '줍줍 막차'를 타려는 움직임도 나타나고 있다. 경기 수원시 정자동 '북수원자이 렉스비아' 전용 59·84㎡ 2가구에 대해 지난 4일 진행된 무순위 청약에 총 16만4369명이 신청했다. 경기 파주시 목동동 '파주운정 경남아너스빌 디원'(A18블록) 무순위 청약 전용 84㎡ 1가구 모집에는 총...
청약 제도,"[이슈분석] ""청약통장 쓸 곳이 없네""...'역대급' 수도권 공급 가뭄",https://www.pinpointnews.co.kr/news/articleView.html?idxno=331385,"26일 한국부동산원청약홈에 따르면, 올해 들어 서울에서 분양한 아파트 단지는 단 1곳에 그쳤다. 해당 단지는 지난달 초 분양한 서울 서초구 방배동... 재초환은 재건축으로 인해 발생한 조합원의 이익에서 공사비와 자연스러운 집값 상승분을 뺀 나머지 금액을 부담금으로 환수하는제도다. 지난 2006년..."
청약 제도,"청약통장 해지 늘었지만 여전히 매력적...""젊은층 특공 노려야""",https://www.newspim.com/news/view/20250321000666,전문가들은제도가 바뀌면서 혜택이 늘어난 데다 부동산 시장 변동을 대비해청약통장 해지는 신중할 필요가 있다고 입을 모은다. 가입기간에 따라청약가점이 부여되는 만큼 당장 여력이 부족하다면 납입을 중단하더라도 가능한 한 유지하는게 유리하다는 조언이 나온다. 고분양가가 지속되면서...
청약 제도,제도 개선 전 마지막 줍줍 눈길… 개선책 효과 볼까,https://www.daejonilbo.com/news/articleView.html?idxno=2188940,"정부는제도손질을 통해청약경쟁 과열 현상을 막고 실수요자 혜택이 늘어날 것으로 보고 있지만, 일부에선 증가세에 놓인 지역 악성 미분양이 더욱 증가할 수 있다는 우려도 나온다. 11일 지역 부동산 업계에 따르면 갑천2 트리풀시티 엘리프 민간참여형 공공분양주택은 12일 특별공급과 무순위청약을..."
청약 제도,무순위 청약 열기 뜨겁다...“줍줍 막차 타자” 수만 명씩 인산인해 [김경민의 부동산NOW],https://www.mk.co.kr/article/11270000,"정부 규제도영향을 미쳤다. 정부는 무순위청약신청 자격을 무주택자로 제한하고, 지자체장이 거주 요건을 설정할 수 있도록 하는제도개편안을 내놓았다. 개정된 주택공급규칙은 이르면 올해 상반기 내 시행될 예정이다. 이에 따라 무주택자들은제도개편 전 막차를 타기 위해 대거청약에 나선..."
청약 제도,"미래에셋증권, ""개인투자용 국채, 8개월 만에 초과 청약…5년물 흥행 주도""",http://www.metroseoul.co.kr/article/20250318500587,"미래에셋증권은 5년물 도입과 더불어 다양한제도개선이 흥행 요인으로 작용했다고 분석했다. 이번 달부터 연간 구매 한도가 기존 1억원에서 2억원으로 확대됐으며,청약기간이 3영업일에서 5영업일로 연장됐다. 또한 모바일트레이딩시스템(MTS) 내 정기 자동청약서비스인 '개인투자용국채..."
청약 제도,[함영진의 부동산화수분] 청약 대기자가 APT분양서 주목할 투자 포인트,https://weekly.hankooki.com/news/articleView.html?idxno=7106758,이 밖에도청약 제도와 관련한 제도 변화가 여럿 있었다. 지난해 사전 청약이 중단되면서 사전 청약 당첨자가 본 청약을 못하는 사례가 있었는데 정부가 이를 구제하기로 했다. 본 청약을 앞둔 사전 청약 당첨자가 시공사의 갑작스러운 사업 취소로 청약 기회를 잃게 되는 난감한 경우가 전국 7개 단지...
청약 제도,'광명 유승한내들 라포레' 19일 임의공급 2차 청약 진행,https://view.asiae.co.kr/article/2025031709580015768,"한 업계관계자는 ""특히 최근 정부는 '로또 청약' '줍줍' 논란이 있는 무순위청약 제도개편을 추진하면서 앞으로는 무주택자의 청약만 가능하게 변경하겠다고 밝혀, 이를 피하려는 수요의 쏠림도 예상된다""고 말했다. 한편 광명 유승한내들 라포레는 광명 구름산지구 도시개발사업(총 5,029세대) 6개 블록 중..."
청약 제도,지방 미분양에 청약통장도 '손절'…1년 새 54만명 이탈,http://www.yonhapnewstv.co.kr/MYH20250310232027821,"<박지민 / 월용청약연구소 대표> ""지방 소도시에서 지방 거점 도시 또는 광역시 이사를 원하시는 분들은청약제도에서 인근 지역의 범위가 있는데, 그 지역 내에서 상급지 청약이 가능하므로 특별공급이나 1순위 기회를 충분히 살려서…"" 부동산 시장이 변화하는 만큼 무작정 청약통장을 포기하기보다 자신의..."
청약 제도,아파트 사업 취소 속출… 사전청약 무용론 커져,https://m.skyedaily.com/news_view.html?ID=265455,사전청약을 받아도 실제 분양까지 이어지지 않으면서 사전청약 제도자체의 실효성에 대한 의문이 커지고 있다. 사업이 취소된 단지들은 다양한 방식으로 대체되고 있다. LH는 화성 동탄2 C28블록&8231;영종하늘도시 A41블록&8231;파주운정3지구 3·4블록 등 4개 단지의 토지를 재매각해 민간 사업자를 다시...
청약 제도,"[머니테크] ""깨야하나, 갖고있을까"" 분양가 급등에 청약통장 매력 '뚝'...전문가들 ""그래도 깨지 마세요""",https://www.ajunews.com/view/20250320084745959,"고준석 교수는 “청약제도는 정부가 마음만 먹으면 언제든지 시장 상황에 맞게 규칙을 바꿔 변화를 줄 수 있다""며 ""정책 변화 가능성을 염두에 두고 급한 게 아니라면 청약통장을 보유하면서 시장을 지켜보는 것이 좋다""고 말했다. 전문가들은 또 급전이 필요한 때에도 해지보다는 청약통장 담보 대출을..."
청약 제도,부동산 '매매'의 기술?…시장 흐름과 제도 이해하고 투자와 자산관리까지 가능해야[김현아의 시티라이프],https://economist.co.kr/article/view/ecn202503120018,관련 법률과제도를 알고 투자와 자산관리를 할 수 있는 종합적인 역량을 의미한다. 청년과 신혼부부들에게 주거정책과 금융 지원제도가 존재하지만... 이제 막 사회생활을 시작한 이들은 결혼식 대신 그 비용을 종자돈 삼아 정부의 신혼희망타운 주택에청약할 계획이라고 한다. 워낙 집값이 비싸지고...
청약 제도,청약홈 청약 열풍… 수원 무순위 청약 2~3억 차익 기대,https://www.topstarnews.net/news/articleView.html?idxno=15614509,"정부가 무순위청약 제도개편을 추진하는 가운데, 시세차익이 기대되는 경기 수원시 무순위 청약에 16만 명이 넘는 신청자가 몰렸다. 지난 5일 한국부동산원 청약홈에 따르면, 경기 수원시 장안구 정자동에 위치한 '북수원자이 렉스비아' 무순위 청약 2가구에 총 16만 4369명이 신청했다. 북수원자이..."
청약 제도,다음 달부터 개인국채 5년물 발행…자동청약 서비스도,https://biz.sbs.co.kr/article_hub/20000220404?division=NAVER,"몇가지제도도 개선됩니다. 1인당 연간 구매한도 1억원에서 2억원으로 늘어납니다.청약기간도 3일에서 5일로 연장되고,청약마감 시간도 기존 오후 3시 30분에서 오후 4시로 연장됩니다. 이와 함께 정기 예·적금처럼 매달 일정액을 자동으로 투자할 수 있는 '정기 자동청약서비스'도 다음 달 10일..."
청약 제도,[IPO챗] 서울보증보험 내주 코스피 입성…티엑스알로보틱스 등 일반청약,https://www.yna.co.kr/view/AKR20250307157200008?input=1195m,"주당 최소 배당금제도도 도입했으며 올해 반기 결산 시 밸류업 공시를 통해 구체적인 금액을 공표할 계획이다. 일반청약을 받는 기업은 3곳이다. 티엑스알로보틱스는 공모가를 1만3천500원으로 확정하고 10∼11일 일반청약을 받는다. 이 기업은 유진그룹의 로봇·물류자동화 기업으로, 물류..."
청약 제도,무순위 청약 개편 임박···'연신내 양우내안애 퍼스티지'로 개편 전 기회 노려,https://www.enetnews.co.kr/news/articleView.html?idxno=35900,"2025년 5월부터 시행될 무순위청약 제도개편을 앞두고 실수요자와 투자자들의 관심이 마지막으로 열리는 알짜배기 단지들로 집중되고 있다. 국토교통부는 무주택자만 무순위 청약에 참여할 수 있도록 자격을 제한하고, 지역 거주 요건을 강화하는 등 실수요자 중심으로 제도를 재편할 예정이다. 최근 몇..."
청약 제도,양극화의 그늘…사전청약 사업 취소 8번째,https://www.rcast.co.kr/news/articleView.html?idxno=27243,"부동산인포 권일 리서치팀장은 ""사전청약이라는제도가 부동산 경기가 괜찮을 때라면 모르지만 경기가 위축되면서 계륵처럼 돼 버렸다""라면서 ""정부는 민간 사전청약실시 현장들을 모니터 하면서 본청약, 준공까지 지연 없이 진행되도록 관심을 갖는 것이 불안감을 해소하는 데 도움이 될 것""이라고 말했다."
청약 제도,"'IPO 재수생' 서울보증보험, 오버행·실적 우려 딛고 청약 흥행할까",https://news.tf.co.kr/read/economy/2184224.htm,청약을 신청해 주식을 배정받은 주주에게 오는 4월 배당을 지급한다. 앞으로 3년 동안 총 주주환원규모 연 2000억원 수준을 보장하며 최소 배당금제도도 도입한다. 상장 후에는 분기 배당도 실시한다. 그러나 시장에서는 서울보증보험의 실적 하향세에 주주환원책이 실시될 여력이 있냐는 시각이 나온다....
대출 규제,토허제·대출규제 '무풍지대'…꼬마빌딩 대신 초고가 아파트 산다,https://www.sedaily.com/NewsView/2GQF6PWYAI,이에 따라 토지거래허가구역 재지정과대출 규제에도 초고가 아파트는 무풍지대라는 평가도 나온다. 28일 국토교통부 실거래가 공개시스템에 따르면 지난해 매매 금액 50억 원 이상 서울 아파트 거래는 총 414건으로 전년(170건) 대비 2.4배가량 증가했다. 같은 기간 100억 원 이상 거래도 6건에서 23건으로 4배...
대출 규제,"김병환, ‘가계대출 규제 오락가락’ 지적에 “정책 추진 중 불가피한 현상…비판 감내”",https://biz.chosun.com/stock/finance/2025/03/26/5RU7SMZVBFHM7KDCXZNAW2BY6U/?utm_source=naver&utm_medium=original&utm_campaign=biz,김병환 금융위원장이 ‘금융 당국의 최근 가계대출 규제가 일관성 없다’는 지적에 대해 “정책 목표 달성을 위해 불가피한 측면이 있다”며 “비판을 감내하고 있다”고 26일 밝혔다. 김 위원장은 이날 오전 정부서울청사에서 열린 기자간담회에 나와 이같이 말했다. 김 위원장은 “금융 당국의 가계대출...
대출 규제,가계 대출 빗장 열었다 닫았다… 땜질식 규제에 소비자 혼란,https://www.chosun.com/economy/stock-finance/2025/03/24/JLZW2XPQU5BSDEAWQZMJYM4TTE/?utm_source=naver&utm_medium=referral&utm_campaign=naver-news,"대출금리를 낮추라는 금융 당국 압박에 연초 금리를 내리고대출 규제를 풀었던 은행들은 다시 대출을 조이고 있다. 은행들은 재개했던 전세 대출을 한 달 만에 다시 중단하겠다고 나서는가 하면, 수도권 주택 보유자에게도 대출을 내줬던 은행도 한 달 만에 다시 대출 문을 걸어 잠갔다. 땜질식 규제에..."
대출 규제,제각각 누더기 대출규제에 은행·소비자 '대혼란',http://news.bizwatch.co.kr/article/finance/2025/03/24/0042,"그러나 토허제 재지정에 따른 당국이 '자율관리'(대출관리 강화) 주문에 문턱을 다시 높이고 있다.▷관련기사 : 이랬다 저랬다대출규제, 은행권 혼란…대출금리 오를라(3월21일) ""대출금리를 낮출 때가 됐다""며 은행권을 압박하던 금융당국이 태세전환에 나서면서 은행권은 물론 대출 실수요자들도 혼란을..."
대출 규제,"""대출관리 강화"" 당국 주문에…은행권, 즉각 대출제한 강화 검토",https://www.hankyung.com/article/202503194766i,"박상우 국토부 장관은 이날 브리핑을 열고 ""주택시장 과열을 방지하기 위해 주택담보대출을 포함한 가계대출총량 관리를 더욱 강화하겠다""며 ""금융권 자율규제를 바탕으로 다주택자, 갭투자와 관련한 가계대출을 금융권이 보다 엄격히 관리할 수 있도록 하겠다 ""고 말했다. 정부는 특히 최근 주택 가격이..."
대출 규제,"'땜질식' 규제에 은행 가계대출 조건 복잡…""풀었다 조였다""",https://www.yna.co.kr/view/AKR20250322045500002?input=1195m,어느 동네냐 집 몇채냐 따라 은행 대출 가능 여부·한도 등 천차만별 연초 대출 문턱 낮추고 석달만에 다시 높여…한 달 만에 바꾸기도 신호경 한지훈 민선희 기자 = 가계대출 규제가 땜질식으로 되풀이되면서 은행별 주택담보대출과 전세자금대출 조건이 매우 복잡해졌다. 은행들은 올해 들어 대출...
대출 규제,토허제 확대·대출 규제 강화에 혼란… 대출 막힐까 계약 포기도,http://www.segye.com/newsView/20250323509424?OutUrl=naver,연합뉴스 일선 중개업소에는 지난달 ‘잠삼대청’(잠실·삼성·대치·청담동) 토지거래허가구역 해제에 따른 기대감에 집을 샀다가 돌연 나온대출규제강화책에 대출이 막힐까 봐 걱정하는 계약자들의 문의 전화가 주말까지 빗발친 것으로 전해졌다. 중개업소는 또 허가구역 지정 전에 집을 팔려는...
대출 규제,시중은행 대출 규제 강화,https://www.newspim.com/news/view/20250324000980,지난달 은행 가계대출잔액이 1143조 7000억원으로 집계돼 역대 최대 규모를 경신한 가운데 금융당국은 오는 25일 주요 시중은행을 소집해 토지거래허가구역 재지정 이후 가계대출동향을 점검하고 추가 대책이 필요한지 논의할 예정이다. 사진은 24일 서울의 한 시중 은행에 게시된...
대출 규제,"저축은행, 사잇돌·햇살론 인센티브…비대면대출 영업규제 낮춘다",http://news.mt.co.kr/mtview.php?no=2025032009172672518,영업구역 밖에서 취급한 비대면 개인신용대출의 50%를 총여신에서 제외하는 방식이다. 의무여신비율규제의 분모(총여신)가 줄어들면서규제가 대폭 완화되는 셈이다. 최근 저축은행의 비대면 취급 비중 증가로 영업구역 밖 차주의대출수요가 확대되는 점을 감안했다. 중소형 저축은행의 미흡한 신용평가...
대출 규제,"IPO 앞둔 케이뱅크, 총량 규제 가계대출보다 기업대출에 집중한다",https://zdnet.co.kr/view/?no=20250318105139,"이어 그는 ""IPO위해서 개인과 기업금융이 고르게 성장하는 모습을 보여주고 싶지만 개인대비 기업서 차지하는 비중이 작아서 더 노력할 것""이라며 ""총량규제가 강하게 들어와서 개인 부문대출을 강하게 늘릴 수 있는 상황이 아니라 기업대출을 보고 있고, 올해 기업대출공급액 목표는 2조원 이상""이라고..."
대출 규제,"이랬다 저랬다 대출규제, 은행권 혼란…대출금리 오를라",http://news.bizwatch.co.kr/article/finance/2025/03/20/0040,정부가 토지거래허가구역(토허제) 해제와 재지정이라는 오락가락 정책에 더해 추가적인 가계대출 규제가능성을 내비치면서 은행권이 난색을 표하고 있다. 지난달 금융당국은 한국은행 기준금리 인하를 은행권 대출금리에 반영하도록 압박하며 가계대출 수요를 자극했다. 이번엔 강남 집값 상승을 이유로 대출...
대출 규제,[열린송현] 유연한 주택 대출 규제 필요하다,https://www.sedaily.com/NewsView/2GQDB56C6Z,"지방 미분양주택에 대한 한국토지주택공사(LH)의 직접매입 등 지원책이 발표됐지만, 기대했던 수요자대출규제완화는 지방에 한정해 실효성이 크지 않다는 평가를 받고 있다. 현재 주택시장의 상황을 보면 좀 더 적극적인 정책이 필요하다. 안정적으로 유지됐던 미분양물량은 2021년 1만 7710가구에서 2024년 말..."
대출 규제,"""집 있으면 '토허제' 지역서 대출 제한""…우리은행, 추가 규제",https://biz.sbs.co.kr/article_hub/20000224062?division=NAVER,"서울시는 오는 24일부터 강남 3구와 용산구를 토지거래허가구역으로 지정하기로 했습니다. 이는 지난달 강남권 일부 지역을 토지거래허가구역에서 해제하겠다고 발표한 후 집값이 요동치자 나온 대책으로, 은행권도 당국의 조치에 발맞춰대출추가규제를 내놓고 있습니다."
대출 규제,"위기의 저축은행…금융당국, M&A 규제 풀고 중금리 대출에 인센티브",https://www.hankookilbo.com/News/Read/A2025032010030003314?did=NA,"금융당국이 저축은행업권에 대한 인수합병(M&A)규제를 한시적으로 풀고, 중금리대출을 활성화하기 위한 인센티브를 주기로 했다. 부동산 프로젝트 파이낸싱(PF) 부실 여파로 저축은행업권의 건전성이 크게 악화하면서 기능 수행에 어려움을 겪고 있기 때문이다. 김병환 금융위원장은 20일..."
대출 규제,"토허제 풀리자 대출 수요↑...은행권, 대출 규제 카드 '만지작'",http://www.fnnews.com/news/202503181409364672,"묘'를 강조한 만큼 다른 은행들도 가계부채 관리를 위해 여러 카드를 고심 중이다. 가계대출증가세가 재차 가팔라지면 은행별로 추가 핀셋규제가 나올 전망이다. 한 시중은행 관계자는 ""아직 증가폭이 크진 않지만, 당국에서 선제적인 대응을 요구한 만큼 추가 조치들에 대해 고민하고 있다""고 전했다."
대출 규제,부동산 규제에 은행도 움찔…대출 중단 확산,https://news.mtn.co.kr/news-detail/2025032016413288476,신한은행과 KB국민은행은 이미 강화된대출 규제를 적용하고 있는 만큼 서울과 수도권 지역 가계대출 추이를 살피며 추가 대응을 검토한다는 입장입니다. 더구나 오는 7월부터는 가장 강력한 3단계 스트레스 DSR(총부채원리금상환비율) 규제까지 시행될 예정이어서 실수요자들도 대출한도가 줄어들 가능성이...
대출 규제,오락가락 가계대출 조건·규제… 소비자 혼란 가중,https://www.dt.co.kr/contents.html?article_no=2025032002109963033015&ref=naver,"하지만 은행마다대출규제가 달라 상담을 받는 고객들은 늘어난 것으로 나타났다. 금융권 관계자는 ""상담을 받으러 오는 고객들이 증가했다. 특히 서초구는 하루에 2, 3번씩 방문하는 고객들이 있는 만큼 상담이 늘었다. 하지만 대출 접수 건수로 이어지지 않는 경우가 다수였다""고 말했다. 강남, 서초구 대비..."
대출 규제,규제완화·금리인하에 '영끌' 꿈틀…5대은행 신규 주담대 34%↑,https://www.yna.co.kr/view/AKR20250308053400002?input=1195m,"A 은행 서울 여의도 한 지점 관계자는 ""올해 들어, 특히 2월부터 실제 대출 받는 사람이 증가했고, 주택구입자금 대출을 문의하는 사람도 크게 늘었다""며 ""주로 금리 인하 폭,대출 규제완화로 원리금이 얼마나 줄어들 수 있는지 등을 문의한다""고 전했다. B 은행 서울 성동구 한 지점 관계자도 ""토지거래허가제..."
대출 규제,규제 풀자 폭증한 주담대…시험대 오른 가계대출 관리,http://www.edaily.co.kr/news/newspath.asp?newsid=04103286642102664,기존 1억원이던 수도권 생활안정자금 대출 한도를 2억원으로 확대하는 등 일부대출 규제를 완화했다. 수협·신협중앙회 역시 올해 1월부터 다주택자 대상 일부 대출 제한을 해제했다. 수협중앙회는 다주택자의 수도권 신규 주담대 취급 제한을 완화했고 신협중앙회는 다주택자 생활안정자금 한도를 기존 1억...
대출 규제,"SC제일은행, 다주택자 주담대 제한…대출 규제 강화",https://www.etoday.co.kr/news/view/2454012,"이투데이=정상원 기자 | 토지거래허가구역 해제 여파로 서울 집값이 들썩이자 은행권이 다시대출 규제에 나섰다. 19일 금융권에 따르면 SC제일은행은 26일부터 다주택자(2주택 이상)에 대한 생활안정자금 목적의 주택담보대출을 중단한다. 다주택자 대상 대환대출, 추가 주담대도 중단한다. 역전세용..."
대출 규제,"은행권, 가계대출 조인다…금융당국, 자율 규제 강화 당부",https://www.polinews.co.kr/news/articleView.html?idxno=686362,"금융당국이 은행권에 자율적으로 가계대출 관리 강화를 당부하자 은행들이 가계대출 규제방안을 내놓고 있다. 21일 금융권에 따르면, 국내 시중은행들이 다주택자에 대한 주택담보대출 제한 방안을 내놓고 있다. 최근 강남 3구를 비롯한 서울 및 수도권 지역의 집값 과열 양상이 보이자 금융당국이 은행권에..."
대출 규제,"전세대출 규제 풀었던 농협은행, 2개월 만에 '서울지역' 핀셋 규제",http://news.mt.co.kr/mtview.php?no=2025031714501276888,농협은행의 행보는 새해 들어대출 규제를 완화하던 은행권의 움직임과 대조된다. 주요 은행은 지난해 하반기 주택담보대출과 신용대출 취급 문턱을 높였으나 새해 이후에는 각종 규제를 풀고 대출금리를 낮췄다. 농협은행도 지난해 12월30일 이후 3차례에 걸쳐대출 규제를 완화했다. 지난해 12월30일에는...
